Object_size, Total_Ptrs, Uniq_Ptrs, Duplicate_Ptrs
8192, 14540, 8648, 5892
8192, 14694, 8663, 6031
8192, 15034, 8665, 6369
8192, 14421, 8693, 5728
8192, 14298, 8819, 5479
8192, 15126, 9010, 6116
8192, 15341, 9014, 6327
8192, 15254, 9026, 6228
8192, 14588, 9028, 5560
8192, 15137, 9090, 6047
8192, 9604, 9140, 464
8192, 13305, 9148, 4157
8192, 12028, 9200, 2828
8192, 15305, 9334, 5971
8192, 15118, 9377, 5741
8192, 14829, 9381, 5448
8192, 15894, 9392, 6502
8192, 15073, 9416, 5657
8192, 15502, 9424, 6078
8192, 14921, 9497, 5424
8192, 10649, 9501, 1148
8192, 15641, 9535, 6106
8192, 14957, 9621, 5336
8192, 15181, 9899, 5282
8192, 15310, 10057, 5253
8192, 12345, 10088, 2257
8192, 14948, 10094, 4854
8192, 10735, 10313, 422
8192, 17992, 10313, 7679
8192, 11314, 10456, 858
8192, 14971, 10592, 4379
8192, 13470, 10664, 2806
8192, 14456, 10968, 3488
8192, 15456, 11213, 4243
8192, 13844, 11346, 2498
8192, 14416, 11549, 2867
8192, 15973, 11576, 4397
8192, 16135, 13525, 2610
8192, 16251, 13551, 2700
8192, 14842, 13681, 1161
8192, 15092, 14185, 907
8192, 18060, 15414, 2646
8192, 19825, 17879, 1946
8192, 19261, 18076, 1185
8192, 21831, 21831, 0
8192, 21831, 21831, 0
8192, 23812, 23812, 0
